username,userid,profile_location,created_at,text,retweet_count,source,coordinates
jj. (@jayjay718@masto.nyc),1538017041038209024,Nueva York,2023-01-24 21:25:21,@jeremyzorek if people from Gerritsen Beach consider themselves part of NYC is a different question. I met someone… https://t.co/c1aFPwsTnp,0,Twitter for iPhone,
SportsGridRadio,4707072280,NYC,2023-01-24 21:25:14,"It's Called Super Tuesday For A Reason 😉🏀

On today's Buy Buy Buy, @BenScottStevens tells YOU which bets he is targ… https://t.co/v24k5OcLQd",0,Wildmoka,
Brian McCullough,1502,"Brooklyn, NY",2023-01-24 21:21:50,"@mims Well, given my kids, I need to learn Pokemon. But my first day in the college dorm, I declined my roommate's… https://t.co/QTTvX94aMK",0,TweetDeck,
pinto bean,806606941283819520,new york city,2023-01-24 21:19:28,I’m broke as shit and hungry I havent been this broke since college that i had to starve,0,Twitter for iPhone,
Joseph is Writing Questionable Nonsense,3290417289,"Bronx, NY",2023-01-24 21:18:01,"Consider:
Fen starts a record label. He recruits fresh-out-of college indie wannabee Reed who, a perfectionist by n… https://t.co/6bj2fWH3Cu",0,Twitter Web App,
D100 News,854813837836656640,One World Trade Center,2023-01-24 21:17:13,Bronny headlines McDonald's All Americans list https://t.co/5ICJHjDD9d https://t.co/vUxge0FR2N,0,dlvr.it,
Aleichia 🇻🇨🇭🇳,1498244418557652993,NYC,2023-01-24 21:17:10,This song is so pretty. I forgot it existed and you can tell I went to college in a beach town (and on an island) j… https://t.co/XKMpRRkJax,0,Twitter for iPhone,
D100 News,854813837836656640,One World Trade Center,2023-01-24 21:17:04,Breaking down the 2023 McDonald's All American girls' basketball recruits https://t.co/lMXN5t4eHv https://t.co/nz0UsIMMHg,0,dlvr.it,
Eyewitness News,16715398,New York City,2023-01-24 21:15:39,"Judge Lewis Liman called Larry Ray an ""evil genius"" and his crimes ""particularly heinous,"" and noted how they ensla… https://t.co/QTAjDy5iYD",1,True Anthem,
NY Women in Film & TV,69314352,New York,2023-01-24 21:15:05,"Congrats NYWIFT Board Member NYWIFT Board Member @gretmcgo, Head of Production for Cat Person at @sundancefest! 🐱 A… https://t.co/cjygVSGds6",0,Sprout Social,
Lock It In,1480614140565667848,"New York, USA",2023-01-24 21:13:47,"2nd pick of the day, going to college basketballl,

Illinois -3.5 1.5u

Ohio state is a over ranked team that can't… https://t.co/1EegACKLtj",0,Twitter for Android,
Oscar Salvatierra,4430812635,"Brooklyn, NY",2023-01-24 21:13:45,"@Yashrajstwt I just started putting it together so in about two weeks but will post it once it's up.

This document… https://t.co/pZ1eAIJvjs",0,Twitter Web App,
Fat Vito,1505163167164518400,"Caldwell, NJ",2023-01-24 21:12:43,@qua_bellamy BaBlocc Bronny stinks and he's gonna get exposed in college,0,Twitter Web App,
Korey🏆Buckets,239783150,South Jamaica Queens,2023-01-24 21:09:17,Brings structure has a system that has positive points butttt he’s old fashioned in his execution and sub rotation… https://t.co/sD9xumbQ9l,0,Twitter for iPhone,
College Hoops Chat Radio Show,2843901666,"New Rochelle, NY",2023-01-24 21:08:43,"CBB Fans - here's someone you should follow: ""Fairfield Frank"" @FfldFrank 
Frank does a great job covering the Fair… https://t.co/MotNHAtTSt",3,Twitter Web App,
Annie Abrams,4113953859,NYC,2023-01-24 21:05:09,"@MrJohnGlass @Chris_C_Barber I don't doubt that you had great teachers and challenging, meaningful courses. The ext… https://t.co/xDqKnHzqL2",0,Twitter Web App,
🇭🇹🇭🇳🦋,1319383918127337477,"New York, NY",2023-01-24 21:04:06,why is making friends like actual good friends harder in college even if you’re not shy lmao,2,Twitter for iPhone,
John Mierow,886335635115708416,"New York, USA",2023-01-24 21:03:14,"01/24 - College Basketball

1u - Buffalo +5.5
1u - DePaul (-2)
1u - Missouri (-1)
1u - Oklahoma St/Texas u137
1u -… https://t.co/HW7s7bdSQV",0,Twitter for iPhone,
CBS Sports PR,121781275,New York City,2023-01-24 21:02:52,"Tonight on @CBSSportsNet, catch a triple-header of college hoops:

@EMU_MBB at @toledo_mbb
🎙️@alexdelbarrio and… https://t.co/RA8tj71tgN",6,Twitter Web App,
Monroe College Express,883052904801869824,"Bronx, NY",2023-01-24 21:02:09,"JV women’s basketball hits the road for a matchup against the Sussex County Community College Skylanders! 🚆🏀

📍: Su… https://t.co/l87nKfeSJl",0,Twitter Web App,
Madison J. Gray,873991149907849216,"Brooklyn, NY",2023-01-24 21:01:21,"@Death_Bow Not only did I use milk crates and my old college trunk (which I still have), but my first car was a sti… https://t.co/Lld7Ji5Tul",0,Twitter for iPhone,
Darcy James Argue 🇺🇦,18699026,Brooklyn,2023-01-24 21:01:09,"When I was in college in Montreal, I had the opportunity to arrange and conduct staged versions of two Brecht-Weill… https://t.co/AdWa68siZj",0,Twitter Web App,
News12WC,38167858,"Yonkers, NY",2023-01-24 21:00:33,CHARITY PERFORMANCE: A college graduate from #NewRochelle is paying homage to the 6 million #Jewish lives lost duri… https://t.co/iceGHztNQm,0,TweetDeck,
Bloomfield Info Project,1230974042141839362,"Bloomfield, N.J.",2023-01-24 21:00:12,Bloomfield-area college students enrolled in at least two college classes are eligible for NJ Transit's discounted… https://t.co/LORHZQnMUm,0,Zapier.com,
Cpt_Obviouz,773320905820741632,"Manhattan, NY",2023-01-24 20:55:10,@Bamabeachgirl93 @QVic619 Would you have bought if you were military and transient? Paying for college and had no d… https://t.co/wFT57FMKIQ,0,Twitter for Android,
Eric Kleefeld (becoming a parody of myself),40277679,NYC,2023-01-24 20:55:07,"@PatrickW Oh, he’s working to purge college courses, too.",0,Twitter Web App,
it’s all over now twittter blue,50025567,Lenapehoking - Brooklyn,2023-01-24 20:54:10,@floornostroszek that’s so frustrating. i know that media publications usually provide strict rules for doc submiss… https://t.co/1UwpI6fiyr,0,Twitter for iPhone,
Justin James,87921299,"Brooklyn, NY",2023-01-24 20:53:38,"@ABC7NY @LizCho7 @DavidNovarro7 @LeeGoldbergABC7 Guys, before you go on the air, wanna show you this pic. Lee, you… https://t.co/AuSa1DlY8K",0,Twitter for Android,
💫 All Basketball 365 🏀,1582791255104299008,"New York, USA",2023-01-24 20:53:11,"From #NBAAfrica to @LouisvilleMBB: How Cardinals landed big man #EmmanuelOkorafor.
https://t.co/x5mSlTO55C",1,Twitter for Android,
Gaurav Sabnis,22513829,"New York, NY",2023-01-24 20:52:56,"Yup, across religions.

You can file a separate affidavit to change it legally. Some Maharashtra mallus I know did… https://t.co/lfavCssMCg",0,Twitter for Android,
demon slayer enjoyer,1362918260161863683,"New York, NY",2023-01-24 20:52:32,@nonbinarybooty Ur first public health course? That's so wonderful. I remember my first class at UMass Amherst (I d… https://t.co/7NzBoRsbUl,0,Twitter for Android,
Jessica González-Rojas,429528371,"Jackson Heights, Queens",2023-01-24 20:52:25,I also urge our legislative colleagues to support legislation by @HarveyforNY to provide medication abortion on col… https://t.co/LsbPpVeJ6a,3,Twitter for iPhone,
de$$$,2691713231,jamaica,2023-01-24 20:51:16,i fw college i actually be learning shit that’s useful 😂,0,Twitter for iPhone,
Spoon University,1451713728,"New York, NY",2023-01-24 20:50:47,i love when dinner makes its way directly to my door! https://t.co/UUohD7ZBJT,0,Dash Hudson,
Anonymous Sports Economics,938398805174706176,Mr Worldwide,2023-01-24 20:50:46,"Bet on NBA Games tonight

Sign up today with @BetUS_Official
to bet on all NBA games, NFL games, College Basketball… https://t.co/xpunF6VfOK",0,Twitter for Android,
Food is Fuel NYC,193018310,New York City,2023-01-24 20:50:04,@great2meatyou @Crypto_Culinary @chefsymon I feel a lot of emotion from your multiple post thread from one question… https://t.co/fTg8gL0XXf,0,Twitter for iPhone,
Brian Stines,37784316,"New York, USA",2023-01-24 20:46:45,"@FFEvanlution I was offered pick 5 of our 2023 college draft (only 4 rds, i already have 3rd pick) w/ Zeke, ODB, Ja… https://t.co/0SajBKv7Rm",0,Twitter for iPhone,
Dr. Chinazo Cunningham,42290542,new york,2023-01-24 20:45:14,"HUGE congratulations to Amara! ⁦⁦2nd time named PAC-12 Specialist of the Week

The sweetest part:
- was her 100th c… https://t.co/kKos8Iuu1R",2,Twitter for iPhone,
alex ⎕,702080446,New York,2023-01-24 20:43:23,I used to watch this every night before going to sleep when i went away to college 🥲 https://t.co/x5PL4qoVXs,0,Twitter for iPhone,
Shaq,488112724,lga,2023-01-24 20:41:13,Wow. Those York College classrooms look 🔥. Might go back to school after seeing that.,0,Twitter for iPhone,
Aaron Marcelineo,1330514351082463232,"New York, USA",2023-01-24 20:41:11,"YouTube Launches New ‘Study Hall’ Initiative Which Will Enable Users to Earn College Credits Online.
 Study Hall wi… https://t.co/mSCCPVXCPk",0,Conte.ai,
brian,968242508,Philly/NYC,2023-01-24 20:33:35,@kaster_troy14 Absolutely!!!! Gang Starr was my go-to in college. Especially Hard To Earn.,0,Twitter for Android,
News12WC,38167858,"Yonkers, NY",2023-01-24 20:30:21,MERCY COLLEGE NEW PRESIDENT: Dobbs Ferry-based #MercyCollege will be getting a new president.  https://t.co/2J4JXC5bC9,0,TweetDeck,
Barrett Sports Media,113804597,"New York, USA",2023-01-24 20:30:08,"How does FREE tickets to the 2023 BSM Summit sound? 

10 California College Students have a chance to win thanks to… https://t.co/f8h0sFsgcq",0,Buffer,
College Hoops Chat Radio Show,2843901666,"New Rochelle, NY",2023-01-24 20:28:31,"Listen to this week's College Hoops Chat show!
Great Guests: @DalyDoseOfHoops @phil_dex_sports @mattstdream… https://t.co/Eiui7bE4SQ",11,Twitter Web App,
Morning Joe,254117355,"New York, NY",2023-01-24 20:28:21,"""It's gonna be very hard to get people to go out and participate in a political system if they don't understand its… https://t.co/uFiHi76seD",10,SocialFlow,
Tunku  Varadarajan,18639738,New York,2023-01-24 20:28:11,"The Numbers Show That MIT Has a Free-Speech Problem, writes @dmorey https://t.co/McPv0UhX8m via @WSJopinion",2,Twitter Web App,
Jeremy E,358507645,New York City,2023-01-24 20:28:01,@StacyPatton89 @MoeKnickLounge @shwinnypooh Could’ve used him two nights ago against that 2-3 zone tho… he was doing this in college btw,0,Twitter for iPhone,
York College CUNY,80084697,"Jamaica, New York",2023-01-24 20:26:46,Make Sure to Stop By and Chat with York College President @Dr_BJEanes! She would love to see you and welcome you ba… https://t.co/TYgAvpyHxi,0,Twitter Web App,
Interactive Case Competition,1290624235052961794,New York,2023-01-24 20:25:13,"Media Madness will test the media &amp; tech knowledge of students in an interactive quiz competition this spring. 📲 
📖… https://t.co/c6gNhA4day",0,Twitter Web App,
Justin #BillsMafia - We Love You Damar,189690011,"New York, USA",2023-01-24 20:22:24,"@KrystleNoel1128 Lmaoooo, I did fully understand it.  It would all make perfect sense now.  All these clips of him… https://t.co/yz0oMQP2Mr",0,Twitter for Android,
❤️ Fluffy ❤️,955809120,"New York, USA",2023-01-24 20:21:50,"done with college for today

time to go home",0,Twitter for Android,
BrilliantHoops,1585973268858675200,"NY, Big Apple ",2023-01-24 20:17:34,"@BPredict @GottliebShow @DraftExpress You nailed it BP, college bench and maybe G league",0,Twitter for iPhone,
D100 News,854813837836656640,One World Trade Center,2023-01-24 20:16:37,Michigan RB Corum says prized Camaro stolen https://t.co/ja5kfMCLP1 https://t.co/bjrDVrcFYg,0,dlvr.it,
D100 News,854813837836656640,One World Trade Center,2023-01-24 20:16:35,"Vols' Heupel lands extension, raise to $9M/year https://t.co/zJK4BV8Kby https://t.co/YfAmrcrJGB",0,dlvr.it,
YourTube,1572189680258498560,New York,2023-01-24 20:16:26,Wondering if there's MORE? There is. | Continuing Education at Georgian College https://t.co/cLfSumXbWE,0,Jetpack.com,
Katie Kurtz,38218243,Brooklyn,2023-01-24 20:15:21,"I am thrilled to share the news of #StudyHall! @ASU, @TheCrashCourse and @YouTube are partnering to offer online, c… https://t.co/GyGQikiU2s",2,Twitter Web App,
Miro Tokarczyk,784881611422703616,Manhattan ,2023-01-24 20:15:18,"@JoelBrownMD For some Blacks it's a convenient excuse for their failures. 
I always tell such whites to set an exam… https://t.co/jd6MzkGn6s",0,Twitter for Android,
drwatson,3111413668,"New York, New York",2023-01-24 20:13:53,@jbmilliken @CCNYCampus @Vgbcc1 My favorite chancellor and college president! 🤗,0,Twitter for iPhone,
Heidi🇩🇴,836021352016592896,Boogie Down Bronx,2023-01-24 20:12:00,as a college student why am i owing money for my taxes,0,Twitter Web App,
Mark McClure,199866134,"Brooklyn, NY",2023-01-24 20:11:17,"And, I'm the professor with 29 college freshmen all asking for an extension ... https://t.co/LOODJgv3XY https://t.co/uPeR6P6Soy",0,Twitter Web App,
Ariel Dejesus,712271290095247360,"Garfield, NJ",2023-01-24 20:08:58,@CashWalken @RC2DA Every game in college til know put ne onto him cause I was just like you guys until I started se… https://t.co/NVVbADeaWm,0,Twitter for Android,
TC Arts & Humanities,326362948,"New York, New York",2023-01-24 20:04:25,"⚠️👉️THURSDAY: Join CWK Network and Teachers College for a special reception, screening, and discussion of ""Defining… https://t.co/KF78xmNALC",0,LaterMedia,
NYSANA,479132903,New York,2023-01-24 20:02:53,RRNAs: Join the PAC Challenge! Support your PAC to win bragging rights and FREE breakfast! Text the keyword to 7177… https://t.co/jTKuENnv3T,0,Loomly,
questionable,93009761,"New York, NY",2023-01-24 20:02:16,is it weird to tell someone you went to college with and haven’t spoken to since that every time you see a niche mi… https://t.co/SDdjSCiTlT,0,Twitter for iPhone,
elisabeth sherman,160622968,Jersey city ,2023-01-24 20:02:15,"@KBADS06 this is kind of where i'm at, like go to college so you can figure it out on your own kid. (im just kiddin… https://t.co/zDQ8FelL4p",0,Twitter Web App,
Stealing Signs ⚾️,1478526731036381184,"New York, USA",2023-01-24 20:02:12,Less than a month from College Baseball. Ready to get back into it 👀⚾️,0,Twitter for iPhone,
Lauren Wolfe,248817681,New York,2023-01-24 20:00:52,@l_carhart Been there! one of my closest friends from college has lived there for 25 years and I went there about 20 years ago...,0,Twitter Web App,
Dr. Mia Brett,2849102111,New York,2023-01-24 20:00:44,To be clear almost every college class I taught and all of my academic research would eliminated or criminalized un… https://t.co/0WdISDHb66,5,Twitter Web App,
Palantir Daily,1501306433517891585,"New York, USA",2023-01-24 20:00:01,"$PLTR

How difficult do you think it is going to be to receive one of Palantir’s Fellowships for College?",0,Twitter Web App,
Pack Records,1241063843197050880,"New York, NY",2023-01-24 19:57:53,New college show 🚨- @GODLYTHERULER #gobadgers https://t.co/s7YOCWoEt7,1,Twitter for iPhone,
Kojack36,1627197295,"New York, USA",2023-01-24 19:57:27,"@WhitlockJason Jason, you're on the wrong side of this argument, women's college basketball is LEGIT, the men's gam… https://t.co/k4szWDwKXE",0,Twitter Web App,
Patrick Sprinkle,28013119,"Jersey City, NJ",2023-01-24 19:49:13,"@anndaraabrams We are ceding control of our schools to a ""non-profit"" corporation.  Children can be ready for college without the AP.",0,Twitter Web App,
M_Zalone aka Cracker Jack,485411846,"New York, USA",2023-01-24 19:46:22,@ruthbenghiat Shocking that your a college professor … well actually it isn’t,0,Twitter for iPhone,
Priscilla Gilman,249236859,New York City,2023-01-24 19:45:47,@johnstonglenn The edition I used in college! Iconic.,0,Twitter for iPhone,
All Things Knicks,1250919025858748417,"New York, USA",2023-01-24 19:43:58,"The same can be said for their former lottery pick, @obitoppin1 — a man amongst boys who DOMINATED as NPOTY in coll… https://t.co/hBwOKNgKb6",0,Twitter for iPhone,
Daniel Katz,720582367,Seton Hall University,2023-01-24 19:42:20,@jkirk___ It is not likely a FAPE violation. But it is a potential tort. AP classes that lead to college credit hav… https://t.co/3XxNg6s5PG,0,Twitter Web App,
The Bronx Pulse,3433512203,"The Bronx, NY",2023-01-24 19:40:17,I’m doing my part. I have about 11 blind and visually impaired high school and college students I have to find work… https://t.co/bBxqT3SKr8,0,Twitter for iPhone,
🇺🇸🇮🇪🇵🇷 Halfbaked Chica,16620598,New York,2023-01-24 19:38:42,@olivers1999 @realTuckFrumper maybe they can qualify for Florida colleges? but I know where my kids wont be going to college that's for sure,0,Twitter Web App,
